SpecimenID,ShortID,SiteName,MicrositeID,Family,Genus,Species,SppCode,Epithey,Collector,Date.collected,Vegetative.Height,Canopy.W1,Canopy.W2,Max.Height,SA.Leaf1,SA.Leaf2,SA.Leaf3,Stem.Volume,Stem.Biomass,SSD,Biomass.Leaf1,Biomass.Leaf2,Biomass.Leaf3,SLA.Leaf1,SLA.Leaf2,SLA.Leaf3,Root.Biomass,Root.Length,Root.AvgDiam,Root.Volume,SRL,RTD,Soil.pH,pH.Temp,pH.SoilWeight,CN.sampleID,N.shoot,C.shoot,N.root,C.root,flag,Notes,,,,,,,
TwinR-2-VicAme-1-BA,18-269,TwinR,2,Fabaceae,Vicia,Vicia americana,Vic ame,Vicame,1,17-Jul-18,17.5,13,9.5,18.5,2.4,3.8,3.3,0.1,37,370,21,29,22,114.285714,131.034483,150,NA,34.8424,0.4606,0.058,NA,NA,7.58,21.1,NA,269,2.24,44.51,2.75,42.91,,Same as ID,,,,,,,
TwinR-2-VicAme-2-BA,18-270,TwinR,2,Fabaceae,Vicia,Vicia americana,Vic ame,Vicame,1,17-Jul-18,10,13,5,11,2.3,2.9,1.1,0.1,31,310,20,27,9.26,115,107.407407,118.790497,39.745,18.1356,0.6771,0.065,456.298906,611.461539,6.57,21,NA,270,2.1,43.05,2.65,42.67,,Same as ID,,,,,,,
TwinR-2-VicAme-4-BA,18-271,TwinR,2,Fabaceae,Vicia,Vicia americana,Vic ame,Vicame,1,17-Jul-18,18,7.5,7,20,2.5,2.2,3.5,0.2,31,155,14.79,26,28,169.033131,84.6153846,125,NA,37.0701,0.4199,0.051,NA,NA,7.09,21.5,NA,271,NA,NA,NA,NA,NA,Same as ID,,,,,,,
Stave-1-FesCam-1-BA,18-272,Stave,1,Poaceae,Festuca,Festuca campestris,Fes cam,Fescam,1,15-Jul-18,48,57,62,48,7.9,8.4,8.8,NA,NA,NA,87,72,114,90.8045977,116.666667,77.1929825,40.44,409.4765,0.1409,0.064,10125.5317,631.875,6.82,22.4,NA,272,NA,NA,0.58,43.78,NA,Same as ID. No stem sample and max height because there are no flowers.,,,,,,,
Sangu-1-TriRep-3-BA,18-273,Sangu,1,Fabaceae,Trifolium,Trifolium repens,Tri rep,Trirep,1,25-Jul-18,18,25,13,19,7.2,8.9,6,0.1,24,240,29,52,25,248.275862,171.153846,240,NA,284.9817,0.2524,0.143,NA,NA,7.5,22.1,NA,273,NA,NA,1.98,45.87,NA,Same as ID. Canopy measurement taken between adjacent leaves on stolon.,,,,,,,
TwinR-1-FesIda-5-BA,18-274,TwinR,1,Poaceae,Festuca,Festuca idahoensis,Fes ida,Fesida,1,17-Jul-18,36,44,34,42,2.5,1.8,1.6,0.1,10.655,106.55,29,16.44,13.895,86.2068966,109.489051,115.149334,NA,446.1141,0.2163,0.164,NA,NA,7,22.2,NA,274,1.17,44.96,0.7,42.72,,Same as ID. No reproductive samples.,,,,,,,
TwinR-1-FesIda-4-BA,18-275,TwinR,1,Poaceae,Festuca,Festuca idahoensis,Fes ida,Fesida,1,17-Jul-18,37,53,44,41.5,1.1,1.2,1.8,0.2,29.71,148.55,NA,13.21,23,NA,90.8402725,78.2608696,NA,572.0105,0.2077,0.194,NA,NA,6.99,22.3,NA,275,0.89,44.57,0.54,43.58,,Same as ID,,,,,,,
Stave-1-LatOch-5-BA,18-276,Stave,1,Fabaceae,Lathyrus,Lathyrus ochroleucus,Lat och,Latoch,1,15-Jul-18,30,11,12,30,24.3,23.7,23,0.2,87,435,140,143,129,173.571429,165.734266,178.294574,NA,50.0277,0.8896,0.311,NA,NA,6.46,22.2,NA,276,NA,NA,1.68,42.94,NA,Same as ID. No reproductive parts.,,,,,,,
TwinR-3-TarOff-5-BA,18-278,TwinR,3,Asteraceae,Taraxacum,Taraxacum officinale,Tar off,Taroff,1,17-Jul-18,22,30.5,22.5,24,38.2,27.1,24.8,0.2,33,165,132,101,101,289.393939,268.316832,245.544555,NA,NA,NA,NA,NA,NA,5.96,20.2,NA,278,NA,NA,NA,NA,NA,Same as ID,,,,,,,
TwinR-2-CirUmb-3-BA,18-279,TwinR,3,Asteraceae,Cirsuium,Cirsium undulatum,Cir und,Cirund,1,17-Jul-18,66.5,44,41,72,76.2,82.2,96,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.3699,0.285,0.031,NA,NA,7.67,20.2,NA,279,0.93,40.39,0.58,51.2,,Same as ID. Took only 3 samples.,,,,,,,
Stave-1-DanPar-2-PA,18-280,Stave,1,Poaceae,Danthonia,Danthonia parryi,Dan par,Danpar,1,15-Jul-18,58,66,34,58,7.2,11.2,8.6,NA,NA,NA,49,75,54,146.938776,149.333333,159.259259,177.03,221.9051,0.5182,0.468,1253.48867,378.269231,6.22,19.9,NA,280,NA,NA,0.58,45.89,NA,Same as ID. No stem and max height taken (no flowers).,,,,,,,
OneFo-1-TraDub-3-BA,18-281,OneFo,1,Asteraceae,Tragopogon,Tragopogon dubius,Tra dub,Tradub,1,18-Jul-18,42,14,12,44.5,3,4.2,4.5,1,258.64,258.64,15.33,30,29,195.694716,140,155.172414,NA,100.3944,0.3744,0.111,NA,NA,7.76,21,NA,281,1.26,43.03,0.69,43.71,,Same as ID,,,,,,,
Stave-1-FesCam-5-BA,18-282,Stave,1,Poaceae,Festuca,Festuca campestris,Fes cam,Fescam,1,15-Jul-18,60,86,81,60,3.8,9.1,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.7137,0.3452,0.312,NA,NA,6.54,21.1,NA,282,NA,NA,0.7,44.01,NA,Same as ID. No stem and max height taken (no flowers).,,,,,,,
TwinR-3-AgoGla-2-BA,18-283,TwinR,3,Asteraceae,Agoseris,Agoseris glauca,Ago gla,Agogla,1,17-Jul-18,24.5,10,8,27,4.9,10.8,3.7,0.5,58,116,21,57,14.115,233.333333,189.473684,262.132483,NA,40.5145,0.8874,0.251,NA,NA,6.08,20.3,NA,283,1.57,43.73,1.24,44.77,,Same as ID,,,,,,,
Stave-1-PotGra-1-BA,18-284,Stave,1,Rosaceae,Potentilla,Potentilla gracilis,Pot gra,Potgra,1,15-Jul-18,44,19,7,45.5,25.9,28.7,18.8,1,209.665,209.665,238,205,105,108.823529,140,179.047619,163.15,139.5801,0.4647,0.237,855.532332,688.396625,6.91,19.7,NA,284,1.93,44.83,0.78,43.42,,Same as ID,,,,,,,
Stave-1-PotGra-5-BA,18-285,Stave,1,Rosaceae,Potentilla,Potentilla gracilis,Pot gra,Potgra,1,15-Jul-18,48,30,25.5,49,24.4,34.7,55.7,0.5,177,354,186,254,546,131.182796,136.614173,102.014652,NA,202.1417,0.5975,0.567,NA,NA,6.73,19.7,NA,285,1.97,44.16,0.69,44.17,,Same as ID,,,,,,,
Stave-1-DasFru-2-BA,18-286,Stave,1,Rosaceae,Dasiphora,Dasiphora fruticosa,Das fru,Dasfru,1,15-Jul-18,28,44.5,44,36.5,2.9,1.9,1.9,1,443,443,21,17.59,13.03,138.095238,108.015918,145.817345,NA,92.2879,0.6473,0.304,NA,NA,7.33,20.3,NA,286,2.07,45.88,0.58,48.5,,Same as ID,,,,,,,
Sangu-1-TriRep-1-BA,18-287,Sangu,1,Fabaceae,Trifolium,Trifolium repens,Tri rep,Trirep,1,25-Jul-18,25,14.5,9,27.5,10.1,7.4,8.7,0.2,33,165,52,56,36,194.230769,132.142857,241.666667,16.635,118.1028,0.2368,0.052,7099.65735,319.903846,6.35,20.5,NA,287,NA,NA,1.87,46.18,NA,Same as ID. Canopy measurement taken between leaves adjacent on stolon.,,,,,,,
Matth-1-BouGra-5-BA,18-288,Mat,1,Poaceae,Bouteloua,Bouteloua gracilis,Bou gra,Bougra,1,19-Jul-18,21.5,10,5,23,0.9,0.8,0.7,0.1,9.93,99.3,5.66,5.03,3.72,159.010601,159.045726,188.172043,NA,148.5729,0.3302,0.127,NA,NA,6.8,20.1,NA,288,NA,NA,0.55,47.33,NA,Same as ID,,,,,,,
Kinse-1-PasSmi-4-BA,18-289,Kin,6,Poaceae,Pascopyrum,Pascopyrum smithii,Pas smi,Agrsmi,1,24-Jul-18,28.5,8,0.5,NA,4.4,3,2.9,0.1,27,270,33,24,28,133.333333,125,103.571429,NA,NA,NA,NA,NA,NA,5.91,19.6,NA,289,NA,NA,1.01,44.81,NA,Same as ID. No reproductive parts.,,,,,,,
TwinR-2-VicAme-3-BA,18-290,TwinR,2,Fabaceae,Vicia,Vicia americana,Vic ame,Vicame,1,17-Jul-18,9,11.5,6,9.5,3.4,3,1.7,0.2,34,170,26,26,15.36,130.769231,115.384615,110.677083,NA,28.5484,0.713,0.114,NA,NA,6.73,19.7,NA,290,1.03,46.93,2.21,42.81,,Same as ID,,,,,,,
TwinR-1-FesIda-3-BA,18-291,TwinR,1,Poaceae,Festuca,Festuca idahoensis,Fes ida,Fesida,1,17-Jul-18,24.5,31,43,33,1.1,0.7,1.1,0.2,20,100,10.8,8.855,14.09,101.851852,79.0513834,78.0695529,NA,470.2497,0.1909,0.135,NA,NA,6.36,20.5,NA,291,0.92,44.14,0.57,43.54,,Same as ID. No reproductive samples.,,,,,,,
Matth-1-BouGra-2-BA,18-292,Mat,1,Poaceae,Bouteloua,Bouteloua gracilis,Bou gra,Bougra,1,19-Jul-18,25.5,6,4.5,27.5,0.5,0.9,0.7,0.1,26,260,3.825,6.135,4.99,130.718954,146.699267,140.280561,NA,162.7562,0.3564,0.162,NA,NA,6.84,22.1,NA,292,1.88,43.28,0.46,47.02,,Same as ID,,,,,,,
OneFo-1-TraDub-5-BA,18-293,OneFo,1,Asteraceae,Tragopogon,Tragopogon dubius,Tra dub,Tradub,1,18-Jul-18,33,11.5,10,39.5,4.3,3.9,4.4,1,295,295,26,22,26,165.384615,177.272727,169.230769,NA,32.215,0.2701,0.018,NA,NA,6.84,21,NA,293,1.33,42.74,0.8,53.63,,Same as ID,,,,,,,
Stave-1-FesCam-4-BA,18-294,Stave,1,Poaceae,Festuca,Festuca campestris,Fes cam,Fescam,1,15-Jul-18,45,89,95,45,5.2,5.8,6.3,NA,NA,NA,56,78,101,92.8571429,74.3589744,62.3762376,304.49,441.2326,0.3618,0.454,1449.08733,670.682819,6.2,20.2,NA,294,NA,NA,0.63,42.11,NA,Same as ID. No stem and max height taken (no flowers).,,,,,,,
TwinR-2-VicAme-5-BA,18-295,TwinR,2,Fabaceae,Vicia,Vicia americana,Vic ame,Vicame,1,17-Jul-18,5.5,8.5,5.5,6.5,3,1.6,1.4,0.1,27,270,30,20,11.46,100,80,122.164049,NA,43.2839,0.8505,0.246,NA,NA,6.73,20.2,NA,295,NA,NA,NA,NA,NA,Same as ID,,,,,,,
TwinR-3-AgoGla-4-BA,18-296,TwinR,3,Asteraceae,Agoseris,Agoseris glauca,Ago gla,Agogla,1,17-Jul-18,32.7,12,5.5,37,13.5,18.2,13.3,0.2,55,275,72,61,367,187.5,298.360656,36.239782,NA,50.2223,1.0374,0.425,NA,NA,5.9,20.9,NA,296,1.1,42.93,1.06,42.17,,Same as ID,,,,,,,
TwinR-3-AgoGla-5-BA,18-297,TwinR,3,Asteraceae,Agoseris,Agoseris glauca,Ago gla,Agogla,1,17-Jul-18,27.5,19,9,31,11.2,12.2,10.4,0.2,51,255,63,70,58,177.777778,174.285714,179.310345,NA,75.4334,0.8543,0.432,NA,NA,6.94,22.4,NA,297,1.2,43.66,1.13,40.95,,Same as ID,,,,,,,
Matth-1-BouGra-4-BA,18-298,Mat,1,Poaceae,Bouteloua,Bouteloua gracilis,Bou gra,Bougra,1,19-Jul-18,22,11,5.5,24.5,0.5,0.8,0.7,0.1,12.87,128.7,4.005,5.005,3.945,124.843945,159.84016,177.439797,NA,118.8972,0.3026,0.086,NA,NA,6.96,21.9,NA,298,1.51,46.47,0.6,46.95,,Same as ID,,,,,,,
Matth-1-BouGra-1-BA,18-299,Mat,1,Poaceae,Bouteloua,Bouteloua gracilis,Bou gra,Bougra,1,19-Jul-18,18.5,7,2.5,21,0.7,0.9,0.8,0.1,14.535,145.35,4.55,5.005,50.45,153.846154,179.82018,15.8572844,NA,194.6096,0.2262,0.078,NA,NA,8.29,21.6,NA,299,1.48,42.83,0.54,45.34,,Same as ID,,,,,,,
TwinR-2-CirUmb-2-BA,18-300,TwinR,2,Asteraceae,Cirsuium,Cirsium undulatum,Cir und,Cirund,1,17-Jul-18,45,32,26.5,51,27.1,30.2,30.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46,21.6,NA,300,NA,NA,2.75,40.52,NA,Same as ID. Took only 3 samples.,,,,,,,
Stave-1-DasFru-1-BA,18-301,Stave,1,Rosaceae,Dasiphora,Dasiphora fruticosa,Das fru,Dasfru,1,15-Jul-18,45,89,58,58,2.7,2.3,3.3,4,928,232,17.52,19.12,23,154.109589,120.292887,143.478261,15.125,60.2131,0.2341,0.026,3981.03141,581.730769,7.76,21.5,NA,301,2.22,47.36,0.72,52.74,,Same as ID,,,,,,,
Stave-1-BroIne-1-BA,18-302,Stave,1,Poaceae,Bromus,Bromus inermis,Bro ine,Broine,1,15-Jul-18,NA,13,7.5,80,7,10.25,13.4,0.3,96,320,44,73,90,159.090909,140.410959,148.888889,NA,90.4268,0.3898,0.108,NA,NA,6.23,20.5,NA,302,1.46,45.15,0.46,46.7,,,,,,,,,
Stave-1-DanPar-5-BA,18-303,Stave,1,Poaceae,Danthonia,Danthonia parryi,Dan par,Danpar,1,15-Jul-18,32.5,41,34,32.5,6.6,7,6.4,NA,NA,NA,44,52,48,150,134.615385,133.333333,94.36,160.4839,0.393,0.195,1700.76198,483.897436,6.59,20.5,NA,303,NA,NA,0.56,44.9,NA,Same as ID. No stem and max height taken (no flowers).,,,,,,,
Stave-1-DanPar-1-BA,18-304,Stave,1,Poaceae,Danthonia,Danthonia parryi,Dan par,Danpar,1,15-Jul-18,47,55,33,47,7.3,7.6,7,NA,NA,NA,47,50,54,155.319149,152,129.62963,133.575,132.4728,0.5524,0.318,991.748456,420.04717,6.21,20.6,NA,304,NA,NA,0.48,46.6,NA,Same as ID. No stem and max height taken (no flowers).,,,,,,,
Stave-1-PotGra-3-BA,18-305,Stave,1,Rosaceae,Potentilla,Potentilla gracilis,Pot gra,Potgra,1,15-Jul-18,45,27.5,13,46.5,32.7,51.4,26.7,1,234.725,234.725,246,369,206,132.926829,139.295393,129.611651,NA,75.0154,0.6153,0.223,NA,NA,6.92,20.7,NA,305,1.45,44.3,0.61,44.3,,Same as ID,,,,,,,
Kinse-1-PasSmi-3-BA,18-306,Kin,6,Poaceae,Pascopyrum,Pascopyrum smithii,Pas smi,Agrsmi,1,24-Jul-18,29.5,7,2,29.5,4.3,2.2,2.9,0.1,18.28,182.8,30,25,21.205,143.333333,88,136.760198,NA,137.7146,0.3202,0.111,NA,NA,6.12,21,NA,306,NA,NA,1.01,42.43,NA,Same as ID. No reproductive parts.,,,,,,,
Stave-1-RosAci-1-BA,18-307,Stave,1,Rosaceae,Rosa,Rosa acicularis,Ros aci,Rosaci,1,15-Jul-18,14.5,11,11,17,6.9,16.2,7.3,0.4,128,320,44,118,49,156.818182,137.288136,148.979592,NA,97.8511,0.9668,0.718,NA,NA,6.47,21.7,NA,307,NA,NA,1.83,47.11,NA,Same as ID,,,,,,,
TwinR-1-FesIda-2-BA,18-308,TwinR,1,Poaceae,Festuca,Festuca idahoensis,Fes ida,Fesida,1,17-Jul-18,23,43,41,30,1.5,0.8,1.1,0.1,11.955,119.55,14.26,10.765,10.855,105.189341,74.3149094,101.33579,NA,461.5505,0.1708,0.106,NA,NA,6.19,20.8,NA,308,1.26,44.41,0.65,44.51,,Same as ID. No reproductive samples.,,,,,,,
Stave-1-RosAci-5-BA,18-309,Stave,1,Rosaceae,Rosa,Rosa acicularis,Ros aci,Rosaci,1,15-Jul-18,25.5,19.5,16,28,10.7,10.1,11.2,1,460,460,90,65,106,118.888889,155.384615,105.660377,NA,35.2053,0.6546,0.118,NA,NA,6.45,20.4,NA,309,NA,NA,0.72,47.3,NA,Same as ID. Leaf 1 SA is a bit damaged.,,,,,,,
Stave-1-RosAci-4-BA,18-310,Stave,1,Rosaceae,Rosa,Rosa acicularis,Ros aci,Rosaci,1,15-Jul-18,33,38,18,35,15.4,16.2,10.8,2,505,252.5,102,137,94,150.980392,118.248175,114.893617,NA,29.6102,0.4662,0.051,NA,NA,6.3,20.9,NA,310,NA,NA,0.61,50.44,NA,Same as ID,,,,,,,
Stave-1-PotGra-2-BA,18-311,Stave,1,Rosaceae,Potentilla,Potentilla gracilis,Pot gra,Potgra,1,15-Jul-18,38.5,28,22,39.5,30,24.3,46.5,0.5,178.34,356.68,319,229,445,94.0438872,106.113537,104.494382,19.805,39.6612,0.3169,0.031,2002.58521,638.870968,6.96,21,NA,311,2.08,45.15,0.77,45.11,,Same as ID,,,,,,,
OneFo-1-TraDub-2-BA,18-312,OneFo,1,Asteraceae,Tragopogon,Tragopogon dubius,Tra dub,Tradub,1,18-Jul-18,36.5,13,9.5,43,4.2,4.4,4.5,10,183,18.3,29,26,29,144.827586,169.230769,155.172414,NA,83.4044,0.3546,0.082,NA,NA,7.2,21.5,NA,312,1.32,43.47,0.56,47.25,,Same as ID,,,,,,,
Kinse-1-PasSmi-1-BA,18-313,Kin,6,Poaceae,Pascopyrum,Pascopyrum smithii,Pas smi,Agrsmi,1,24-Jul-18,33,2.5,2,33,2.4,1.7,3.6,0.1,35,350,22,14.63,33,109.090909,116.19959,109.090909,NA,84.9633,0.3005,0.06,NA,NA,6.29,20.8,NA,313,NA,NA,0.76,45.68,NA,Same as ID. No reproductive parts.,,,,,,,
Stave-1-LatOch-2-BA,18-314,Stave,1,Fabaceae,Lathyrus,Lathyrus ochroleucus,Lat och,Latoch,1,15-Jul-18,24,12.5,15,24,28,18.6,24.4,0.1,59,590,131,65,138,213.740458,286.153846,176.811594,NA,58.4577,1.0909,0.546,NA,NA,6.44,21.1,NA,314,NA,NA,1.57,45.41,NA,Same as ID. No reproductive parts.,,,,,,,
Kinse-1-PasSmi-2-BA,18-315,Kin,6,Poaceae,Pascopyrum,Pascopyrum smithii,Pas smi,Agrsmi,1,24-Jul-18,27,8.5,5,27,2.9,4,2.3,0.1,17.19,171.9,27,NA,21,107.407407,NA,109.52381,NA,119.1846,0.256,0.061,NA,NA,6.65,21.2,NA,315,NA,NA,0.59,46.94,NA,Same as ID. No reproductive parts.,,,,,,,
Stave-1-RosAci-3-BA,18-316,Stave,1,Rosaceae,Rosa,Rosa acicularis,Ros aci,Rosaci,1,15-Jul-18,29,37,26.5,31.5,17.4,17.2,11.2,2,441,220.5,114,107,74,152.631579,160.747664,151.351351,NA,148.6793,0.3745,0.164,NA,NA,6.93,22,NA,316,3.47,44.96,0.73,46.58,,Same as ID,,,,,,,
OneFo-1-TraDub-1-BA,18-317,OneFo,1,Asteraceae,Tragopogon,Tragopogon dubius,Tra dub,Tradub,1,18-Jul-18,35,15,14.5,41.5,6,6.4,5.7,1,136.895,136.895,31,36,30,193.548387,177.777778,190,NA,60.5544,0.276,0.036,NA,NA,6.93,22.5,NA,317,1.52,42.61,0.81,50.12,,Same as ID,,,,,,,
Stave-1-PotGra-4-BA,18-318,Stave,1,Rosaceae,Potentilla,Potentilla gracilis,Pot gra,Potgra,1,15-Jul-18,40.5,15.5,14,41.5,25,32.5,39.5,1,179,179,179,NA,348,139.664805,NA,113.505747,NA,97.6713,0.6361,0.31,NA,NA,6.39,22.2,NA,318,1.44,44.8,0.81,44.47,,Same as ID,,,,,,,
Kinse-1-PasSmi-5-BA,18-319,Kin,6,Poaceae,Pascopyrum,Pascopyrum smithii,Pas smi,Agrsmi,1,24-Jul-18,33,6.5,1,NA,4.4,5.3,5.7,0.1,24,240,41,56,49,107.317073,94.6428571,116.326531,NA,73.5099,0.2447,0.035,NA,NA,NA,NA,NA,319,NA,NA,0.73,49.92,NA,Same as ID. No reproductive parts.,,,,,,,
TwinR-2-CirUmb-1-BA,18-320,TwinR,2,Asteraceae,Cirsuium,Cirsium undulatum,Cir und,Cirund,1,17-Jul-18,65.5,40,28,73,57.8,70.5,40.7,6,65,10.8333333,NA,NA,NA,NA,NA,NA,NA,33.3386,0.7071,0.131,NA,NA,NA,NA,NA,320,1.88,40.63,0.71,43.58,,Same as ID. Took only 3 samples.,,,,,,,
Hoven-1-TarOff-2-JG,18-321,Hoven,Novel,Asteraceae,Taraxacum,Taraxacum officinale,Tar off,Taroff,5,21-Aug-18,9.5,12,9,9.5,12.758,18.994,22.107,NA,NA,NA,41.455,72.095,80.01,307.755397,263.457937,276.302962,0.655,433.6991,0.2215,0.167,662136.031,3.92215569,5.84,23.1,NA,321,NA,NA,NA,NA,NA,Low slope seeded pasture,,,,,,,
Hoven-1-TarOff-3-JG,18-322,Hoven,Novel,Asteraceae,Taraxacum,Taraxacum officinale,Tar off,Taroff,5,21-Aug-18,16.2,18.5,14.3,16.2,35.764,41.598,68.791,NA,NA,NA,159.925,204.17,356.96,223.629827,203.74198,192.713469,9.83,85.8322,0.2196,0.033,8731.65819,297.878788,5.57,22.4,NA,322,2.09,43.59,1.03,42.78,,Low slope seeded pasture,,,,,,,
Hoven-1-TarOff-1-JG,18-323,Hoven,Novel,Asteraceae,Taraxacum,Taraxacum officinale,Tar off,Taroff,5,21-Aug-18,3.5,17,13,3.5,12.619,13.658,23.105,NA,NA,NA,42.665,43.86,94.64,295.769366,311.399909,244.135672,NA,NA,NA,NA,NA,NA,6.41,20.4,NA,323,NA,NA,NA,NA,NA,Low slope seeded pasture,,,,,,,
NNiel-1-PhlPra-4-JG,18-324,Niels,Neighbor,Poaceae,Phleum,Phleum pratense,Phl pra,Phlpra,5,20-Aug-18,42,4.5,0.5,58.5,NA,NA,NA,NA,NA,NA,41.02,34.855,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324,NA,NA,NA,NA,NA,Tame pasture,,,,,,,
Hoven-1-DacGlo-2-JG,18-325,Hoven,Novel,Poaceae,Dactylis,Dactylis glomerata,Dac glo,Dacglo,5,21-Aug-18,21.5,38.5,10,21.5,17.326,10.492,8.976,0.1,144.89,1448.9,72.765,34.82,26.945,238.108981,301.32108,333.123028,108.57,260.5484,0.2851,0.166,2399.81947,654.036145,5.43,22,NA,325,1.93,43.1,0.29,46.15,,Low slope seeded pasture,,,,,,,
Hoven-1-VicAme-2-JG,18-326,Hoven,Novel,Fabaceae,Vicia,Vicia americana,Vic ame,Vicame,5,21-Aug-18,11.5,9,3.5,11.5,5.228,4.348,4.325,0.1,87.14,871.4,26.27,22.545,19.51,199.010278,192.858727,221.681189,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,NA,NA,NA,NA,NA,Low slope seeded pasture,,,,,,,
Hoven-1-MedSat-2-JG,18-327,Hoven,Novel,Fabaceae,Medicago,Medicago sativa,Med sat,Medsat,5,21-Aug-18,68.5,11.5,10,68.5,5.184,3.294,5.896,0.5,NA,NA,41.04,24.155,47.13,126.31579,136.369282,125.100785,16.215,248.3232,0.1716,0.057,15314.4126,284.473684,6.13,21.4,NA,327,3.23,41.02,1.05,45.85,,Low slope seeded pasture,,,,,,,
Hoven-1-TriPra-2-JG,18-328,Hoven,Novel,Fabaceae,Trifolium,Trifolium pratense,Tri pra,Tripra,5,21-Aug-18,41.4,9,7.5,42.8,10.465,12.13,9.758,1,123.415,123.415,40.095,42.895,35.36,261.005113,282.783541,275.961539,NA,177.2737,0.2294,0.073,NA,NA,5.8,20.9,NA,328,3.62,45.27,1.23,46.04,,Low slope seeded pasture,,,,,,,
Hoven-1-TriPra-1-JG,18-329,Hoven,Novel,Fabaceae,Trifolium,Trifolium pratense,Tri pra,Tripra,5,21-Aug-18,18.5,17,5.5,25.5,8.107,16.186,10.877,1,164.615,164.615,42.16,76.72,53.41,192.291271,210.974974,203.651002,27.815,NA,NA,NA,NA,NA,NA,NA,NA,329,NA,NA,NA,NA,NA,Low slope seeded pasture,,,,,,,
Hoven-1-PoaPra-3-JG,18-330,Hoven,Novel,Poaceae,Poa,Poa pratensis,Poa pra,Poapra,5,21-Aug-18,23.6,20,0.4,23.6,6.003,6.857,7.26,0.1,89.105,891.05,17.3,56.295,33.575,346.99422,121.804778,216.232316,21.96,145.7988,0.2083,0.05,6639.28962,439.2,6.04,23.1,NA,330,1.94,42.77,0.57,44.05,,Low slope seeded pasture,,,,,,,
Hoven-1-DacGlo-1-JG,18-331,Hoven,Novel,Poaceae,Dactylis,Dactylis glomerata,Dac glo,Dacglo,5,21-Aug-18,37,24,16.5,37,20.021,19.951,15.286,0.1,32.53,325.3,120.8,122.43,103.96,165.736755,162.958425,147.037322,107.835,183.9217,0.3423,0.169,1705.58446,638.076923,6.71,21.4,NA,331,1.38,42.51,0.37,45.43,,Low slope seeded pasture,,,,,,,
NHove-1-CirArv-1-JG,18-332,Hoven,Neighbor,Asteraceae,Cirsium,Cirsium arvense,Cir arv,Cirarv,5,21-Aug-18,27.5,18.3,17.4,31.4,13.724,11.645,12.955,1.6,33.625,21.015625,141.965,137.82,137.355,96.6717149,84.4942679,94.3176441,NA,NA,NA,NA,NA,NA,7.72,22.4,NA,332,NA,NA,NA,NA,NA,low slope pasture,,,,,,,
Hoven-1-VicAme-3-JG,18-333,Hoven,Novel,Fabaceae,Vicia,Vicia americana,Vic ame,Vicame,5,21-Aug-18,22,7.5,2,22,NA,NA,NA,0.1,369.695,3696.95,NA,NA,NA,NA,NA,NA,18.005,67.2375,0.2313,0.028,3734.37934,643.035714,6.83,23.6,NA,333,NA,NA,1.59,42.43,NA,Low slope seeded pasture,,,,,,,
Hoven-1-DacGlo-3-JG,18-334,Hoven,Novel,Poaceae,Dactylis,Dactylis glomerata,Dac glo,Dacglo,5,21-Aug-18,37,13.5,4.5,96,30.506,9.461,8.176,1,24.635,24.635,202.205,38.265,31.87,150.866695,247.249445,256.542203,79.49,215.1416,0.2587,0.113,2706.52409,703.451327,7.81,20.4,NA,334,1.31,41.83,0.46,42.9,,Low slope seeded pasture,,,,,,,
Hoven-1-PhlPra-1-JG,18-335,Hoven,Novel,Poaceae,Phleum,Phleum pratense,Phl pra,Phlpra,5,21-Aug-18,23,3,0.5,23,8.531,5.735,4.286,0.2,370.34,1851.7,57.585,39.825,17.745,148.146219,144.005022,241.532826,71.565,238.8274,0.3574,0.24,3337.20953,298.1875,6.99,21.2,NA,335,1.34,41.11,0.35,48.13,,Low slope seeded pasture,,,,,,,
Hoven-1-CirArv-3-JG,18-336,Hoven,Novel,Asteraceae,Cirsium,Cirsium arvense,Cir arv,Cirarv,5,21-Aug-18,27,12.5,12,27,12.035,15.848,12.304,1.1,28.915,26.2863636,147.81,203.55,120.205,81.4220959,77.8580201,102.358471,11.865,151.7236,0.1843,0.04,12787.4926,296.625,6.15,22.4,NA,336,1.47,39.59,0.51,46.05,,Low slope seeded pasture,,,,,,,
NHove-1-TarOff-3-JG,18-337,Hoven,Neighbor,Asteraceae,Taraxacum,Taraxacum officinale,Tar off,Taroff,5,21-Aug-18,17,19,6,17,44.976,26.038,15.81,NA,379.49,NA,243.91,129.745,67.985,184.395884,200.685961,232.551298,NA,NA,NA,NA,NA,NA,7.63,23.9,NA,337,NA,NA,NA,NA,NA,close to fenceline and ephemeral wetland,,,,,,,
NHove-1-PoaPra-2-JG,18-338,Hoven,Neighbor,Poaceae,Poa,Poa pratensis,Poa pra,Poapra,5,21-Aug-18,8,4,0.5,8,0.914,1.108,1.282,NA,NA,NA,10.605,15.28,17.625,86.1857614,72.513089,72.7375887,28.32,361.6226,0.1258,0.045,12769.1596,629.333333,7.73,22.1,NA,338,1.06,42.21,0.9,41.84,,close to fenceline and ephemeral wetland,,,,,,,
